/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_17_463.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_17_463.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_17_463.jpg,0,0,0,5.266488E-05
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_17_567.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_17_567.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_17_567.jpg,0,0,0,5.269301E-05
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_17_667.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_17_667.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_17_667.jpg,0,0,0,5.279309E-05
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_17_765.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_17_765.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_17_765.jpg,0,0,0,5.297484E-05
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_17_852.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_17_852.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_17_852.jpg,0,0,0,5.367838E-05
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_17_954.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_17_954.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_17_954.jpg,0,0,0,5.258575E-05
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_18_040.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_18_040.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_18_040.jpg,0.2,0,0,5.699329E-05
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_18_135.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_18_135.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_18_135.jpg,0.45,0,0,6.195921E-05
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_18_229.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_18_229.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_18_229.jpg,0.6500001,0,0,6.630499E-05
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_18_315.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_18_315.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_18_315.jpg,0.9000002,0,0,6.801801E-05
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_18_402.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_18_402.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_18_402.jpg,1,0,0,6.852374E-05
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_18_496.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_18_496.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_18_496.jpg,1,0,0,6.812628E-05
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_18_585.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_18_585.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_18_585.jpg,1,0,0,6.829729E-05
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_18_679.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_18_679.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_18_679.jpg,1,0,0,6.811219E-05
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_18_767.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_18_767.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_18_767.jpg,1,0,0,6.815219E-05
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_18_855.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_18_855.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_18_855.jpg,1,0,0,7.007684E-05
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_18_940.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_18_940.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_18_940.jpg,1,0.135465,0,0.06132006
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_19_042.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_19_042.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_19_042.jpg,0,0.369144,0,0.3577785
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_19_124.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_19_124.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_19_124.jpg,0,0.613722,0,0.8371235
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_19_209.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_19_209.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_19_209.jpg,0,0.866322,0,1.578083
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_19_290.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_19_290.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_19_290.jpg,0,1,0,2.540256
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_19_345.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_19_345.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_19_345.jpg,0,1,0,3.476208
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_19_425.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_19_425.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_19_425.jpg,0,1,0,4.414268
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_19_505.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_19_505.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_19_505.jpg,0,1,0,5.343202
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_19_585.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_19_585.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_19_585.jpg,0,1,0,6.265043
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_19_666.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_19_666.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_19_666.jpg,0,1,0,7.179728
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_19_753.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_19_753.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_19_753.jpg,0.15,0.853261,0,8.21291
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_19_833.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_19_833.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_19_833.jpg,0.35,0.6149231,0,8.790436
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_19_989.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_19_989.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_19_989.jpg,0.7,0.1485851,0,8.995413
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_20_106.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_20_106.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_20_106.jpg,1,0,0,8.753933
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_20_176.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_20_176.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_20_176.jpg,1,0,0,8.623618
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_20_257.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_20_257.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_20_257.jpg,1,0,0,8.526851
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_20_335.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_20_335.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_20_335.jpg,1,0,0,8.439629
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_20_471.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_20_471.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_20_471.jpg,0,0,0,8.146784
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_20_592.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_20_592.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_20_592.jpg,0,0,0,8.014275
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_20_687.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_20_687.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_20_687.jpg,0,0,0,7.935396
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_20_762.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_20_762.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_20_762.jpg,0,0,0,7.873428
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_20_841.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_20_841.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_20_841.jpg,0,0,0,7.812005
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_20_927.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_20_927.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_20_927.jpg,0,0,0,7.751067
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_21_002.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_21_002.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_21_002.jpg,0,0,0,7.690609
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_21_130.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_21_130.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_21_130.jpg,0,0.2180489,0,7.745414
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_21_229.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_21_229.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_21_229.jpg,0,0.517524,0,8.177253
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_21_313.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_21_313.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_21_313.jpg,0,0.768729,0,8.921406
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_21_390.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_21_390.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_21_390.jpg,0.15,0.538743,0,9.300138
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_21_467.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_21_467.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_21_467.jpg,0.35,0.30612,0,9.567504
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_21_546.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_21_546.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_21_546.jpg,0.5500001,0.06983095,0,9.582704
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_21_616.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_21_616.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_21_616.jpg,0.7500002,0,0,9.435381
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_21_687.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_21_687.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_21_687.jpg,0,0,0,9.29108
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_21_756.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_21_756.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_21_756.jpg,0,0,0,9.183328
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_21_865.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_21_865.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_21_865.jpg,0,0,0,9.090142
/Users/kanhua/Desktop/drive/IMG/center_2017_03_10_00_09_21_942.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_10_00_09_21_942.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_10_00_09_21_942.jpg,0,0,0,9.017865
